id,response_id,question,raw_response,category,theme,subtheme,media,group_name,tactic,notes,language,change_comb
25_f_oub,25,fear,Getting overrun by OHVS (already happening) and out of towners and their second homes/vacation rentals driving up the cost of living but not actually living and contributing to the community. And becoming a ski resort town. We can still enhance small town without the cost of a ski resort. ,values,outdoor recreation,becoming ski resort town,,,,,,
26_f_hoh,26,fear,Housing. The problem is not unque to Silverton. Mountain Communities are experiences a deficit of workfoce due to the lack of housing,values,housing,housing stock,,,,,,
26_f_ecl,26,fear,Housing. The problem is not unque to Silverton. Mountain Communities are experiences a deficit of workfoce due to the lack of housing,values,economy ,lack of workforce,,,,,,
27_f_se,27,fear,"I fear losing our identity, sense of community. A huge part of this is housing but it is a symptom of a larger issue. Those who identify deeply with this place are being forced out either through lack of affordabilty/attainable housing or becuase they feel we are selling out our identity to those who have little to no real connection to this magical places (OHVs, summer homes, gentrification)",values,sense of place and community,,,,,,,
27_f_hoh,27,fear,"I fear losing our identity, sense of community. A huge part of this is housing but it is a symptom of a larger issue. Those who identify deeply with this place are being forced out either through lack of affordabilty/attainable housing or becuase they feel we are selling out our identity to those who have little to no real connection to this magical places (OHVs, summer homes, gentrification)",values,housing,housing affordability (rental/own,,,,,,
27_f_ecg,27,fear,"I fear losing our identity, sense of community. A huge part of this is housing but it is a symptom of a larger issue. Those who identify deeply with this place are being forced out either through lack of affordabilty/attainable housing or becuase they feel we are selling out our identity to those who have little to no real connection to this magical places (OHVs, summer homes, gentrification)",values,economy ,gentrification,,,,,,
27_f_ouO,27,fear,"I fear losing our identity, sense of community. A huge part of this is housing but it is a symptom of a larger issue. Those who identify deeply with this place are being forced out either through lack of affordabilty/attainable housing or becuase they feel we are selling out our identity to those who have little to no real connection to this magical places (OHVs, summer homes, gentrification)",values,outdoor recreation,OHVs,,,,,,
28_f_sed,28,fear,"The division. Much like the county as a whole, people think they need to be in one camp or another. IN a small town this can lead to hurt feelings and people being angry. ",values,sense of place and community,divisiveness,,,,,,
29_f_sed,29,fear,The divisiveness and the lack of coming together towards common gound and solution,values,sense of place and community,divisiveness,,,,,,
30_f_ecj,30,fear,"Economic stability being taken away. Not diversifing economy or creating opporintutues for sustainable industries. People functioning at a instinctual level. People living in a reactionary way rather than a visionary way. Kendall Mtn. lift is bringing people in but tourism is not sustainable growth. Mitigate climate disaster, Silverton is not preparing itself. ",values,economy ,jobs security,,,,,,
30_f_ecd,30,fear,"Economic stability being taken away. Not diversifing economy or creating opporintutues for sustainable industries. People functioning at a instinctual level. People living in a reactionary way rather than a visionary way. Kendall Mtn. lift is bringing people in but tourism is not sustainable growth. Mitigate climate disaster, Silverton is not preparing itself. ",values,economy ,diversified economy,,,,,,
30_f_ouK,30,fear,"Economic stability being taken away. Not diversifing economy or creating opporintutues for sustainable industries. People functioning at a instinctual level. People living in a reactionary way rather than a visionary way. Kendall Mtn. lift is bringing people in but tourism is not sustainable growth. Mitigate climate disaster, Silverton is not preparing itself. ",values,outdoor recreation,Kendall Mountain,,,,,,
